"element_id","global_id","element_type","element_name","material_name","material_type","material_id","volume_m3","volume_source","area_m2","height","length","width","layer_index","layer_thickness","total_layerset_thickness","layerset_name","is_ventilated","constituent_fraction","constituent_index","component_description","profile_name","profile_index","data_quality_flag"
"18193718","0xayvu08LBneA2K5SPNKnE","IfcBuildingElementProxy","27_Klos:27_Klos:9500608","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193729","0xayvu08LBneA2K5SPNKnF","IfcBuildingElementProxy","27_Klos:27_Klos:9500609","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193740","0xayvu08LBneA2K5SPNKnC","IfcBuildingElementProxy","27_Klos:27_Klos:9500610","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193775","0xayvu08LBneA2K5SPNKnD","IfcBuildingElementProxy","isoniq muurvoet:Isoniq merk A-450 hoog +50mm:9500611","Mura","DIRECT","4530622","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193787","0xayvu08LBneA2K5SPNKnA","IfcBuildingElementProxy","27_Klos:27_Klos:9500612","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193798","0xayvu08LBneA2K5SPNKnB","IfcBuildingElementProxy","27_Klos:27_Klos:9500613","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193809","0xayvu08LBneA2K5SPNKn8","IfcBuildingElementProxy","27_Klos:27_Klos:9500614","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193844","0xayvu08LBneA2K5SPNKn9","IfcBuildingElementProxy","isoniq muurvoet:Isoniq merk A-450 hoog +50mm:9500615","Mura","DIRECT","4530622","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193856","0xayvu08LBneA2K5SPNKn6","IfcBuildingElementProxy","27_Klos:27_Klos:9500616","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193867","0xayvu08LBneA2K5SPNKn7","IfcBuildingElementProxy","27_Klos:27_Klos:9500617","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193878","0xayvu08LBneA2K5SPNKn4","IfcBuildingElementProxy","27_Klos:27_Klos:9500618","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193913","0xayvu08LBneA2K5SPNKEB","IfcBuildingElementProxy","isoniq muurvoet:Isoniq merk A-450 hoog +50mm:9500677","Mura","DIRECT","4530622","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193925","0xayvu08LBneA2K5SPNKE8","IfcBuildingElementProxy","27_Klos:27_Klos:9500678","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193936","0xayvu08LBneA2K5SPNKE9","IfcBuildingElementProxy","27_Klos:27_Klos:9500679","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193947","0xayvu08LBneA2K5SPNKE6","IfcBuildingElementProxy","27_Klos:27_Klos:9500680","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193982","0xayvu08LBneA2K5SPNKE7","IfcBuildingElementProxy","isoniq muurvoet:Isoniq merk A-450 hoog +50mm:9500681","Mura","DIRECT","4530622","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18193994","0xayvu08LBneA2K5SPNKE4","IfcBuildingElementProxy","27_Klos:27_Klos:9500682","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194005","0xayvu08LBneA2K5SPNKE5","IfcBuildingElementProxy","27_Klos:27_Klos:9500683","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194016","0xayvu08LBneA2K5SPNKE2","IfcBuildingElementProxy","27_Klos:27_Klos:9500684","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194051","0xayvu08LBneA2K5SPNKE3","IfcBuildingElementProxy","isoniq muurvoet:Isoniq merk A-450 hoog +50mm:9500685","Mura","DIRECT","4530622","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194063","0xayvu08LBneA2K5SPNKE0","IfcBuildingElementProxy","27_Klos:27_Klos:9500686","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194074","0xayvu08LBneA2K5SPNKE1","IfcBuildingElementProxy","27_Klos:27_Klos:9500687","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194085","0xayvu08LBneA2K5SPNKEU","IfcBuildingElementProxy","27_Klos:27_Klos:9500688","Klos","DIRECT","4530660","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194192","2Mtj8N8bzA_OU1mxv3_OOD","IfcBuildingElementProxy","NLRS_56_ME_WB_Nathan vloerverwarmingverdeler_gen_PV:Nathan vloerverwarmingverdeler:9505829","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18194211","2Mtj8N8bzA_OU1mxv3_OP_","IfcBuildingElementProxy","NLRS_56_ME_WB_Nathan vloerverwarmingverdeler_gen_PV:Nathan vloerverwarmingverdeler:9505878","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18194634","3JjCR7jKbDVujDapEAYho5","IfcBuildingElementProxy","27_HWA:27_HWA:9514271","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194647","3JjCR7jKbDVujDapEAYhm4","IfcBuildingElementProxy","27_HWA:27_HWA:9514398","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194658","3JjCR7jKbDVujDapEAYhmn","IfcBuildingElementProxy","27_HWA:27_HWA:9514411","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194669","3JjCR7jKbDVujDapEAYhn8","IfcBuildingElementProxy","27_HWA:27_HWA:9514450","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194680","3JjCR7jKbDVujDapEAYhnq","IfcBuildingElementProxy","27_HWA:27_HWA:9514478","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194691","3JjCR7jKbDVujDapEAYhna","IfcBuildingElementProxy","27_HWA:27_HWA:9514494","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194702","3JjCR7jKbDVujDapEAYg7p","IfcBuildingElementProxy","27_HWA:27_HWA:9515113","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194713","3JjCR7jKbDVujDapEAYg7m","IfcBuildingElementProxy","27_HWA:27_HWA:9515114","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194724","3JjCR7jKbDVujDapEAYg7n","IfcBuildingElementProxy","27_HWA:27_HWA:9515115","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194735","3JjCR7jKbDVujDapEAYg7s","IfcBuildingElementProxy","27_HWA:27_HWA:9515116","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194746","3JjCR7jKbDVujDapEAYg7t","IfcBuildingElementProxy","27_HWA:27_HWA:9515117","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194757","3JjCR7jKbDVujDapEAYg7q","IfcBuildingElementProxy","27_HWA:27_HWA:9515118","HWA","DIRECT","18194624","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18194790","1VgL1p__D8NhQAamkN2tmI","IfcBuildingElementProxy","PV Paneel:Landscape:2989445","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18194820","1VgL1p__D8NhQAamkN2tmH","IfcBuildingElementProxy","PV Paneel:Landscape:2989446","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18197586","1VgL1p__D8NhQAamkN2tmL","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989978","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18197615","1VgL1p__D8NhQAamkN2tmK","IfcBuildingElementProxy","PV Paneel:Landscape:2989979","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18197641","1VgL1p__D8NhQAamkN2tmR","IfcBuildingElementProxy","PV Paneel:Landscape:2989980","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18200404","1VgL1p__D8NhQAamkN2tmV","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989947","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18200430","1VgL1p__D8NhQAamkN2tmU","IfcBuildingElementProxy","PV Paneel:Landscape:2989948","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18200456","1VgL1p__D8NhQAamkN2tmT","IfcBuildingElementProxy","PV Paneel:Landscape:2989949","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18203219","1VgL1p__D8NhQAamkN2tmS","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989444","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18205982","1VgL1p__D8NhQAamkN2tm3","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989947","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18206008","1VgL1p__D8NhQAamkN2tm2","IfcBuildingElementProxy","PV Paneel:Landscape:2989948","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18206034","1VgL1p__D8NhQAamkN2tm1","IfcBuildingElementProxy","PV Paneel:Landscape:2989949","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18206061","1VgL1p__D8NhQAamkN2tpX","IfcBuildingElementProxy","PV Paneel:Landscape:2989445","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18206087","1VgL1p__D8NhQAamkN2tpW","IfcBuildingElementProxy","PV Paneel:Landscape:2989446","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18208857","1VgL1p__D8NhQAamkN2tpa","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989978","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18208883","1VgL1p__D8NhQAamkN2tph","IfcBuildingElementProxy","PV Paneel:Landscape:2989979","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18208909","1VgL1p__D8NhQAamkN2tpg","IfcBuildingElementProxy","PV Paneel:Landscape:2989980","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18211679","1VgL1p__D8NhQAamkN2tpk","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989947","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18211705","1VgL1p__D8NhQAamkN2tpj","IfcBuildingElementProxy","PV Paneel:Landscape:2989948","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18211731","1VgL1p__D8NhQAamkN2tpi","IfcBuildingElementProxy","PV Paneel:Landscape:2989949","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18214501","1VgL1p__D8NhQAamkN2toJ","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989444","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18217271","1VgL1p__D8NhQAamkN2toI","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989947","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18217297","1VgL1p__D8NhQAamkN2toH","IfcBuildingElementProxy","PV Paneel:Landscape:2989948","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18217323","1VgL1p__D8NhQAamkN2toG","IfcBuildingElementProxy","PV Paneel:Landscape:2989949","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18217355","1VgL1p__D8NhQAamkN2tvf","IfcBuildingElementProxy","NLRS_51_ME_FB_BigFoot_gen_PV:1000 mm:9517626","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18217369","1VgL1p__D8NhQAamkN2tve","IfcBuildingElementProxy","NLRS_51_ME_FB_BigFoot_gen_PV:1000 mm:9517627","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18217399","1VgL1p__D8NhQAamkN2twK","IfcBuildingElementProxy","PV Paneel:Landscape:2989445","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18217425","1VgL1p__D8NhQAamkN2twR","IfcBuildingElementProxy","PV Paneel:Landscape:2989446","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18220195","1VgL1p__D8NhQAamkN2twV","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989978","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18220221","1VgL1p__D8NhQAamkN2twU","IfcBuildingElementProxy","PV Paneel:Landscape:2989979","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18220247","1VgL1p__D8NhQAamkN2twT","IfcBuildingElementProxy","PV Paneel:Landscape:2989980","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18223017","1VgL1p__D8NhQAamkN2tw1","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989947","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18223043","1VgL1p__D8NhQAamkN2tw0","IfcBuildingElementProxy","PV Paneel:Landscape:2989948","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18223069","1VgL1p__D8NhQAamkN2tw7","IfcBuildingElementProxy","PV Paneel:Landscape:2989949","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18225839","1VgL1p__D8NhQAamkN2tw6","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989444","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18228609","1VgL1p__D8NhQAamkN2tw5","IfcBuildingElementProxy","61.60_GEN_UN_Landscape_PV Paneel_OostWest:PV Paneel 1723*1134*30:2989947","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18228635","1VgL1p__D8NhQAamkN2tw4","IfcBuildingElementProxy","PV Paneel:Landscape:2989948","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18228661","1VgL1p__D8NhQAamkN2twB","IfcBuildingElementProxy","PV Paneel:Landscape:2989949","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18228693","1VgL1p__D8NhQAamkN2twb","IfcBuildingElementProxy","NLRS_51_ME_FB_BigFoot_gen_PV:1000 mm:9517814","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18228707","1VgL1p__D8NhQAamkN2twa","IfcBuildingElementProxy","NLRS_51_ME_FB_BigFoot_gen_PV:1000 mm:9517815","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18228742","1VgL1p__D8NhQAamkN2tzR","IfcBuildingElementProxy","NLRS_51_ME_FB_BigFoot_gen_PV:1000 mm:9517832","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18228756","1VgL1p__D8NhQAamkN2tzQ","IfcBuildingElementProxy","NLRS_51_ME_FB_BigFoot_gen_PV:1000 mm:9517833","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"18240649","0XYHs77GjF8A8GFtkpchG3","IfcBuildingElementProxy","M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:13:166 L1050 (500/550) flat and sloping roof:13 : M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:1925892:9527470","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18268872","0XYHs77GjF8A8GFtkpchHs","IfcBuildingElementProxy","VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:13:D 110:13 : VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:2013711:9527515","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18394856","0XYHs77GjF8A8GFtkpchUy","IfcBuildingElementProxy","M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:14:166 L1050 (500/550) flat and sloping roof:14 : M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:1925892:9528081","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18423073","0XYHs77GjF8A8GFtkpchUJ","IfcBuildingElementProxy","VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:14:D 110:14 : VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:2013711:9528126","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18548986","0XYHs77GjF8A8GFtkpchwq","IfcBuildingElementProxy","M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:16:166 L1050 (500/550) flat and sloping roof:16 : M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:1925892:9529881","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18577207","0XYHs77GjF8A8GFtkpchxh","IfcBuildingElementProxy","VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:16:D 110:16 : VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:2013711:9529926","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18703173","0XYHs77GjF8A8GFtkpch_2","IfcBuildingElementProxy","M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:17:166 L1050 (500/550) flat and sloping roof:17 : M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:1925892:9530159","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18731391","0XYHs77GjF8A8GFtkpch$n","IfcBuildingElementProxy","VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:17:D 110:17 : VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:2013711:9530204","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18857374","0XYHs77GjF8A8GFtkpcgHz","IfcBuildingElementProxy","M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:18:166 L1050 (500/550) flat and sloping roof:18 : M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:1925892:9531600","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"18885596","0XYHs77GjF8A8GFtkpcgHG","IfcBuildingElementProxy","VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:18:D 110:18 : VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:2013711:9531645","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19011578","0XYHs77GjF8A8GFtkpcg0b","IfcBuildingElementProxy","M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:1:166 L1050 (500/550) flat and sloping roof:1 : M_Roof-Vent_MEPcontent_Ubbink_Multivent:166 L1050 (500/550) flat and sloping roof:1925892:9532552","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19039795","0XYHs77GjF8A8GFtkpcg0O","IfcBuildingElementProxy","VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:1:D 110:1 : VE_Roof End_MEPcontent_Gebr Oost BV De-aeration Double Sided (2):D 110:2013711:9532597","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19153922","0XYHs77GjF8A8GFtkpcgl2","IfcBuildingElementProxy","NLRS_31_GM_WPB_waterslag 10 graden -SH_gen_ISR:waterslag_vebo_type WS60_b  165:9535343","Color RAL 7044","DIRECT","4502008","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19153933","0XYHs77GjF8A8GFtkpcglM","IfcBuildingElementProxy","NLRS_31_GM_WPB_waterslag 10 graden -SH_gen_ISR:waterslag_vebo_type WS60_b  165:9535355","Color RAL 7044","DIRECT","4502008","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19153944","3DfViIPBj4HgBR2LUveag$","IfcBuildingElementProxy","NLRS_33_SE_FLB_vloersparing inspectieluik_gen_PV:Voorbereiding inspectieliuk 700 x 500 mm:9547174","Isolatie","DIRECT","4665469","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19154498","1peu63For3F8UY_nl8R7Bt","IfcBuildingElementProxy","56_ME_UN_badkamerradiator Preko HP series_Prenger:800W:9550009","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"19158415","1peu63For3F8UY_nl8R7AL","IfcBuildingElementProxy","NLRS_43_GM_UN_dorpelsteen badkamer-SH_gen_PV:staand:9550043","Hardsteen","DIRECT","4680636","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19158426","1peu63For3F8UY_nl8R7AH","IfcBuildingElementProxy","NLRS_48_GM_LB_omtimmering leidingkoker_gen_PV:3-zijdig:9550047","ISR_Hout","DIRECT","4669387","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19161252","2$DfmdhlnBb8H7MW$9eFYp","IfcBuildingElementProxy","berging5:berging:9643382","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19161276","2$DfmdhlnBb8H7MW$9eFXG","IfcBuildingElementProxy","berging4:berging:9643413","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19161301","2$DfmdhlnBb8H7MW$9eFXq","IfcBuildingElementProxy","berging3:berging:9643441","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19161326","2$DfmdhlnBb8H7MW$9eFW8","IfcBuildingElementProxy","berging40:berging:9643469","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19161351","2$DfmdhlnBb8H7MW$9eFWS","IfcBuildingElementProxy","berging1:berging:9643481","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"19161376","2$DfmdhlnBb8H7MW$9eFWt","IfcBuildingElementProxy","berging2:berging:9643506","<Unnamed>","DIRECT","1185","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
